통합키,회사명,공고제목,직무,직무상세,직무키워드,담당업무,자격요건,우대사항,직종,업종,직급직책,근무시간,급여,채용인원,채용인원구분,학력,상세주소,경력구분,최소연차,고용형태표준,시도,시군구,기술스택,마감일,마감구분,게재사이트수,게재사이트,대표URL,전체URL,수집시각,부산판정근거,부산판정확실도
KR2026090700034592,(주)한탑,제분사업부 생산팀 기계실 채용,"단순생산직, 생산관리, 생산설계, 생산자동화, 생산, 기계",,,,,,,,,,,,없음,학력무관,,무관,0,정규직,부산,남구,,2026-10-08,기한,1,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54971209,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54971209,2026-09-08 13:40:32,시도=부산,강
KR2026090700034593,,선박엔진부품 해외영업 경력 인재를 찾고 있어요 (중국어),"해외영업, 선박",,,,,,,,,,,,없음,학력무관,,무관,0,정규직,부산,사상구,,2026-11-07,기한,1,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54971197,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54971197,2026-09-08 13:40:32,시도=부산,강
KR2026090700034594,더나은,더나은에서 마케팅 기획·콘텐츠 어시스턴트를 찾고 있어요,"마케팅기획, 마케팅전략, 콘텐츠기획, 광고마케팅, 콘텐츠마케팅, 마케팅, 기획, 콘텐츠",,,,,,,,,,,,없음,대학교(4년)↑,,경력,,계약직,부산,해운대구,,2026-10-08,기한,1,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54971152,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54971152,2026-09-08 13:40:32,시도=부산,강
KR2026090700034595,(주)다원산업,사상삼락 전자부품 조립 및 포장 정규직 사원 모집 합니다,"조립, 생산, 포장, 제조, 전자, 사원",,,,,,,,,,,,없음,학력무관,,무관,0,정규직,부산,사상구,,2026-10-08,기한,1,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54971150,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54971150,2026-09-08 13:40:32,시도=부산,강
KR2026090700034596,(의)영신의료재단,인공신장실   간호사 모집,"간호사, 간호, 인공신장실",,,,,,,,,,,,없음,"대학(2,3년)↑",,경력,1,정규직,부산,동래구,,2026-10-08,기한,1,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54971142,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54971142,2026-09-08 13:40:32,시도=부산,강
KR2026090700034597,(주)닷코,(주)닷코 전략기획 리드 (Strategy Lead) 모집,"경영기획, 전략기획",,,,,,,,,,,,없음,학력무관,,경력,3,정규직,부산,금정구,,2026-10-08,기한,1,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54971108,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54971108,2026-09-08 13:40:32,시도=부산,강
KR2026090700034598,(주)코리아펠라직,[코리아펠라직]콘텐츠 영상 제작자,"마케팅기획, 마케팅전략, SNS마케팅, 콘텐츠기획, 광고PD, 콘텐츠, 제작",,,,,,,,,,,,없음,"대학(2,3년)↑",,경력,3,정규직,부산,해운대구,,2026-10-08,기한,1,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54971099,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54971099,2026-09-08 13:40:32,시도=부산,강
KR2026090700034599,(주)프로에스콤,[부산 해운대/3교대] 웨스틴조선호텔 부산 / 보안사원 채용,"경비원, 경비지도사, 경호원, 벨멘, 도어맨, 보안요원, 조선, 호텔, 보안, 사원, 보안사원",,,,,,,,,,,,없음,학력무관,,무관,0,정규직,부산,,,2026-09-23,기한,1,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54825064,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54825064,2026-09-08 13:40:32,시도=부산,강
KR2026090700034600,,사출 금형 사상 조립 업무 경력자 모집합니다,"사출금형, 조립, 사출, 금형",,,,,,,,,,,,없음,학력무관,,경력,3,정규직,부산,사상구,,2026-11-07,기한,1,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54971055,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54971055,2026-09-08 13:40:32,시도=부산,강
KR2026090700034601,니키소씨이앤드아이지코리아(주),[NIKKISO CE&amp;IG]Technical Support Engineer  채용,"기술영업, 영업관리, 영업지원, 영업직, 영업마케팅",,,,,,,,,,,,없음,대학교(4년)↑,,경력,3,정규직,부산,강서구,,2026-09-20,기한,1,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54528066,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54528066,2026-09-08 13:40:32,시도=부산,강
KR2026090700034602,버클리에듀(주),[버클리동래] 영어유치부 한인담임 선생님 모십니다.,유아영어학원,,,,,,,,,,,,없음,대학교(4년)↑,,경력,1,정규직,부산,동래구,,2026-10-08,기한,1,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54970992,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54970992,2026-09-08 13:40:32,시도=부산,강
KR2026090700034603,,[웨딩사업부] 웨딩홀 운영매니저 채용(예약실 근무X),"커뮤니티매니저, 웨딩홀, MC, 웨딩컨설팅, 매니저, 운영매니저, 홀",,,,,,,,,,,,없음,학력무관,,경력,,정규직,부산,사하구,,2026-11-07,기한,1,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54970978,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54970978,2026-09-08 13:40:32,시도=부산,강
KR2026090700034604,(주)유니온,(주)유니온 MS사업부(감천지점) 품질경영팀 인원 채용,"품질검사원, 품질관리, 품질보증, 품질, 경영",,,,,,,,,,,,없음,"대학(2,3년)↑",,경력,2,정규직,부산,사하구,,,,1,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54444164,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54444164,2026-09-08 13:40:32,시도=부산,강
KR2026090700034605,(주)우리마트,"(주) 우리마트  신호점 정규직 사원 모집(캐셔, 축산/농산 관리)","마트영업, 매장관리, 매출관리, 사원, 축산",,,,,,,,,,,,없음,학력무관,,무관,0,정규직,부산,강서구,,,상시,1,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54970970,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54970970,2026-09-08 13:40:32,시도=부산,강
KR2026090700034606,(의)해림의료재단부산금사요양병원,요양병원 사회복지사 초빙,사회복지사,,,,,,,,,,,,없음,"대학(2,3년)↑",,무관,0,정규직,부산,금정구,,2026-09-30,기한,1,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54970956,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54970956,2026-09-08 13:40:32,시도=부산,강
KR2026090700034607,홍익에듀수학의길엘본영어학원,"[온천동 수학학원] 수학의길 강사채용(팀장급, 전담, 파트)","학원강사, 입시학원, 수학, 강사, 팀장, 팀장급",,,,,,,,,,,,없음,학력무관,,경력,,정규직,부산,동래구,,2026-10-03,기한,1,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54937328,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54937328,2026-09-08 13:40:32,시도=부산,강
KR2026090700034608,(주)서광산전,[서광산전] 영업관리/영업지원 사무직 신입 및 경력 채용,"영업관리, 영업지원, 주문관리, 영업, 사무직",,,,,,,,,,,,없음,고졸↑,,경력,,정규직,부산,강서구,,2026-10-08,기한,1,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54970942,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54970942,2026-09-08 13:40:32,시도=부산,강
KR2026090700034609,,[남천동 유엘치과] 데스크 코디네이터 채용합니다.,"치과위생사, 간호조무사, 외래, 원무, 환자안내, 코디네이터, 치과",,,,,,,,,,,,없음,"대학(2,3년)↑",,경력,1,정규직,부산,수영구,,2026-10-08,기한,1,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54970922,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54970922,2026-09-08 13:40:32,시도=부산,강
KR2026090700034610,광안뉴욕치과의원,[진료실] 치과위생사 예방진료팀 구인합니다.,"치과위생사, 치과",,,,,,,,,,,,없음,"대학(2,3년)↑",,무관,0,정규직,부산,수영구,,2026-10-08,기한,1,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54970881,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54970881,2026-09-08 13:40:32,시도=부산,강
KR2026090700034611,더착한치과,"명지 디지털치과, 근무시간협의가능,탄력근무제","치과위생사, 치과",,,,,,,,,,,,없음,학력무관,,무관,0,정규직,부산,강서구,,2026-10-08,기한,1,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54970817,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54970817,2026-09-08 13:40:32,시도=부산,강
KR2026090700034612,주식회사명지자동차검사정비,명지/에코델타시티 순회 광고차량 운전기사 모집,"운전, 광고, 기사, 운전기사",,,,,,,,,,,,없음,학력무관,,무관,0,프리랜서,부산,강서구,,2026-10-08,기한,1,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54970809,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54970809,2026-09-08 13:40:32,시도=부산,강
KR2026090700034613,㈜리온푸드,냉동수산물 유통 판매 경력 채용,"냉동수산물 유통 영업, 유통, 영업, 식품영업, 국내영업, 판매, 영업직",냉동수산물 유통 영업,,냉동수산물 유통 판매 (영업직) - 기존 거래처 관리 및 신규 거래처 발굴 - 냉동 수산물 유통 판매 및 관리,경력 경력 학력 학력무관,기본우대 유관업무 경력자,,"신선, 냉동 및 기타 수산물 도매업",,주5일(월~금) 07:00 ~ 16:00,회사 내규에 따름 (면접 후 결정),,미정,학력무관,부산 동구 중앙대로 365 (수정동) 7층(부산일보) 지도보기,경력,0,정규직,부산,동구,,2026-11-07,기한,2,"잡코리아, 사람인",https://www.jobkorea.co.kr/Recruit/GI_Read/49944496?rPageCode=SL&logpath=21&sn=6&sc=611,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54970783 | https://www.jobkorea.co.kr/Recruit/GI_Read/49944496?rPageCode=SL&logpath=21&sn=6&sc=611,2026-09-08 14:58:38,시도=부산,강
KR2026090700034614,천호하이테크(주),현장직 사원 모집,"기계조작원, 외관검사원, 품질검사원, 현장, 사원",,,,,,,기계·설비·자동차,,,,1,명시,학력무관,,무관,0,정규직,부산,강서구,,2026-10-07,기한,1,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54958452,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54958452,2026-09-08 13:40:32,시도=부산,강
KR2026090700034615,,약국 전산 직원 채용 합니다,"약제과, 직원",,,,,,,,,,,,없음,학력무관,,무관,0,정규직,부산,북구,,2026-10-08,기한,1,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54970734,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54970734,2026-09-08 13:40:32,시도=부산,강
KR2026090700034616,더희망찬병원,더희망찬병원 NDT &amp; RFT 정규직 모집,물리치료사,,,,,,,,,,,,없음,학력무관,,무관,0,정규직,부산,금정구,,2026-09-30,기한,1,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54965474,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54965474,2026-09-08 13:40:32,시도=부산,강
KR2026090700034617,티엠파크,[부산/메리츠화재 본사TM센터/오전10~오후5시]TM상담직 모집,"사무직, 문서작성, 전화응대, 영업관리, 영업직",,,,,,,,,,,,없음,고졸↑,,무관,0,,부산,남구,,,,1,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54970689,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54970689,2026-09-08 13:40:32,시도=부산,강
KR2026090700034618,,퀸즈파크여성병원 산부인과 분만실 3교대,"간호사, 간호조무사",,,,,,,의료(진료과목별),,,,1,명시,학력무관,,경력,3,정규직,부산,해운대구,,,,1,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54711875,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54711875,2026-09-08 13:40:34,시도=부산,강
KR2026090700034619,(주)올림푸드,(주)올림푸드 축산물유통 영업및배송사원 채용,"배송기사, 영업, 축산, 유통, 배송, 사원, 영업및배송사원",,,,,,,,,,,,없음,학력무관,,무관,0,정규직,부산,강서구,,2026-10-08,기한,1,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54970651,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54970651,2026-09-08 13:40:34,시도=부산,강
KR2026090700034620,(주)유로무역,(주)유로무역 해외 냉동수산물 수입 관리자 경력 채용 공고,"국제무역사, 무역사무원, 무역MR, 해외영업, 거래처관리, 무역",,,,,,,,,,,,없음,학력무관,,경력,3,정규직,부산,중구,,2026-10-08,기한,1,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54970605,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54970605,2026-09-08 13:40:34,시도=부산,강
KR2026090700034621,천하톤백마대,부산 괴정 대티 하단 사하 대신동 당리 감천 상하차 직원 모집,"상하차, 직원",,,,,,,,,,,,없음,학력무관,,신입,0,정규직,부산,강서구,,2026-09-26,기한,1,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54580561,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54580561,2026-09-08 13:40:34,시도=부산,강
KR2026090700034622,(주)중원엔지니어링,가스켓 제조업 제품포장 사원 모집,"단순생산직, 제조, 포장, 사원",,,,,,,,,,,,없음,고졸↑,,무관,0,정규직,부산,사상구,,2026-10-08,기한,1,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54970547,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54970547,2026-09-08 13:40:34,시도=부산,강
KR2026090700034623,,[메트로적추병원] 간호간병통합병동 나이트킵 간호사 모집합니다,"간호사, 간호, 간병, 병동",,,,,,,,,,,,없음,학력무관,,무관,0,정규직,부산,수영구,,2026-10-08,기한,1,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54970541,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54970541,2026-09-08 13:40:34,시도=부산,강
KR2026090700034624,(주)스마트이앤텍,[소방/방재] 소방공사직원 모집(팀장및팀원),"소방, 방재, 직원, 팀장, 팀장및팀원, 소방공사직원",,,,,,,,,,,,없음,"대학(2,3년)↑",,경력,,정규직,부산,동래구,,2026-10-08,기한,1,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54970533,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54970533,2026-09-08 13:40:34,시도=부산,강
KR2026090700034625,하이티엔에스,선박 비파괴검사(두께계측) 신입 및 경력자를 모집합니다.,"비파괴검사원, 선박검사, 선박, 검사",,,,,,,,,,,,없음,"대학(2,3년)↑",,경력,,정규직,부산,,,2026-11-06,기한,1,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54963994,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54963994,2026-09-08 13:40:34,시도=부산,강
KR2026090700034626,세화골게이트팩(주),[납품운전원] 출하팀 납품기사 모집 (정규직),"납품운전원, 물류기사, 2.5톤, 3.5톤, 4.5톤, 운전, 기사, 납품기사",,,,,,,,,,,,없음,학력무관,,경력,1,정규직,부산,강서구,,2026-10-08,기한,1,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54970522,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54970522,2026-09-08 13:40:34,시도=부산,강
KR2026090700034627,㈜오복전기,구매/자재부 (자재관리 과장급 1명/ 경력무관 2명)모집합니다.,"자재사무원, 사무, 전기, 구매, 자재관리, 자재관리 과장급 1명, 입고, 출고, 창고",자재사무원,,자재 입고 및 출고 / 자재 창고 관리 ㆍ자재 재고 관리 ㆍ자재 이동 및 보관 관리,경력 경력무관 학력 학력무관,인근 거주자 ㆍ해당직무 근무 경험,,변압기 제조업,,주5일(월~금) 08:00 ~ 18:00,월급 250만원 이상 (면접 후 결정),3,명시,학력무관,부산 강서구 녹산산단261로 48 (송정동) 오복전기 지도보기,무관,0,정규직,부산,강서구,,2026-11-04,기한,2,"잡코리아, 사람인",https://www.jobkorea.co.kr/Recruit/GI_Read/49931815?rPageCode=SL&logpath=21&sn=6&sc=611,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54798937 | https://www.jobkorea.co.kr/Recruit/GI_Read/49931815?rPageCode=SL&logpath=21&sn=6&sc=611,2026-09-08 14:58:42,시도=부산,강
KR2026090700034628,투썸플레이스영도부산대교점,투썸플레이스 영도부산대교점 카페 매니저를 채용합니다.,"카페매니저, 고객응대, 매장관리, 매니저",,,,,,,,,,,,없음,학력무관,,무관,0,계약직,부산,영도구,,2026-11-07,기한,1,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54970420,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54970420,2026-09-08 13:40:34,시도=부산,강
KR2026090700034629,쌍용전력(주),전기설계 직원 모집,"영업마케팅, 영업전략, 전기, 설계, 직원",,,,,,,,,,,,없음,학력무관,,무관,0,정규직,부산,강서구,,2026-10-08,기한,1,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54970417,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54970417,2026-09-08 13:40:34,시도=부산,강
KR2026090700034630,제이와이컴퍼니(JY컴퍼니),"서면병원, 인스타 쇼츠 촬영 및 편집 프리랜서 모집합니다","PD, AD, FD, 광고PD, 촬영, 편집",,,,,,,,,,,,없음,학력무관,,무관,0,프리랜서,부산,부산진구,,2026-10-08,기한,1,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54970413,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54970413,2026-09-08 13:40:34,시도=부산,강
KR2026090700034631,제이와이컴퍼니(JY컴퍼니),치과 경영지원/마케팅 인재채용,"경영지원, 병원경영, 마케팅, 치과",,,,,,,,,,,,없음,학력무관,,무관,0,정규직,부산,부산진구,,2026-10-08,기한,1,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54970410,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54970410,2026-09-08 13:40:34,시도=부산,강
