공고URL,직종코드,담당업무,직종,직무키워드,학력,경력,급여,근무형태,상세주소,모집인원,수집시각
https://www.jobkorea.co.kr/Recruit/GI_Read/5585585/Ext?siteCode=WN&sc=,550102,"1. 자격요건: 요양보호사 자격증 소지자 (유경험자 및 인근 거주자 우대) 2. 서류접수기간: 2026.08.24(월) ~ 채용시 3. 제출서류: 이력서, 자격증 사본(요양보호사) 4. 서류접수방법 : 방문 5. 직무내용: -광안동 광안동일빌라 -3등급 할아버지(독거) -근무시간: 09:00-12:00, 월~토 주6회 -어르신케어(가사지원-청소, 식사준비, 병원동행, 정서지원) -포괄시급 13,000원(제세수당 포함임) 연락처 : 051-916-7303",재가 요양보호사,재가요양보호사,학력무관,관계없음,"시급 10,320원 ~ 13,000원",고용형태,"부산광역시 수영구 수영로521번가길 17, - (광안동, 광안동일빌라)",1명,2026-09-08 21:02:38
https://www.jobkorea.co.kr/Recruit/GI_Read/5587137/Ext?siteCode=WN&sc=,550102,"- 1등급 여자 어르신(76세, 배우자 동거) - 13:00~17:00, 주 6일(월~토) ☞ 1시간 연장 근무 희망하심 - 시급 : 10,320원 ☞ 주휴수당 등 발생 시 별도 지급 - 일상생활지원 및 어르신 케어 ※ 배우자분께서 많이 도와 주심.",재가 요양보호사,재가요양보호사,학력무관,경력,"시급 10,320원 ~ 10,320원",고용형태,"부산광역시 연제구 토현로 10, 1 (연산동, 주공아파트)",1명,2026-09-08 21:02:38
https://www.jobkorea.co.kr/Recruit/GI_Read/5586623/Ext?siteCode=WN&sc=,415301,은행 메뉴얼 설계 인테리어 설계 및 견적 작업 스케치업 프로그램 사용자 우대 현장감리 및 샵드로잉 경험자 우대,인테리어 디자이너,인테리어디자이너,학력무관,경력,월급 330만원 이상,고용형태,부산광역시 수영구 수영로 529 (광안동),1명,2026-09-08 21:02:39
https://www.jobkorea.co.kr/Recruit/GI_Read/5587279/Ext?siteCode=WN&sc=,822302,"* 금강정밀 제관반 인원 모집 * 사업 확장으로 인한 인원 추가 모집 ㆍ압력 용기 제작 및 소형 배관 ㆍCO2, TIG 용접 제작 업체 ㆍ압력 용기 제작 : 용접사(CO2, TIG) 제관사 모집(경력직 우대) ㆍ소형 배관 취부사, 용접사 (경력지 우대) ㆍ비철(SUS) TANK 제작 : 제관사, 용접사 모집 (경력직 우대)",제관 보조원(견습공),-,학력무관,관계없음,"시급 11,000원 ~ 17,000원",고용형태,"부산광역시 사하구 다산로 168, 금강정밀 (다대동)",5명,2026-09-08 21:02:39
https://www.jobkorea.co.kr/Recruit/GI_Read/5587534/Ext?siteCode=WN&sc=,307500,"4대보험 가입 주5일근무(수습기간 1개월이후) 근무복 지급 중식지급 연차사용(수습기간 1개월 이후) 월~금 오전 10시~오후 7시까지 목요일 오전 10시~오후 9시까지 토요일 오전 10시~오후 4시까지 일,공휴일은 휴무",간호조무사,-,학력무관,경력,월급 240만원 ~ 250만원,고용형태,부산광역시 해운대구 해운대로 277,1명,2026-09-08 21:02:39
https://www.jobkorea.co.kr/Recruit/GI_Read/5586184/Ext?siteCode=WN&sc=,811206,영도 HJ조선소 족장업무 입니다.,기타 공업기계 설치·정비원,고정기관정비원,학력무관,관계없음,"시급 10,320원 이상",고용형태,"부산광역시 영도구 태종로 233, HJ중공업내 태영산업(주) (봉래동5가)",5명,2026-09-08 21:02:39
https://www.jobkorea.co.kr/Recruit/GI_Read/5586643/Ext?siteCode=WN&sc=,550102,"재가 요양보호사(야간돌봄포함) 80대, 4등급, 여자어르신 업무 -일상생활지원(취사,세탁,청소 및 주변정돈), 신체활동지원(개인위생관리, 복약도움) -야간 화장실 이용(1~2회정도) 야간휴게시간 포함, 근무시간 급여 조정가능 오후 5시 근무 ~ 오전 10시, 밤사이 화장실 이용이외는 특별한 문제없이 잘 주무시는 편. 독거아님",재가 요양보호사,재가요양보호사,학력무관,경력,월급 220만원 ~ 230만원,고용형태,"부산광역시 수영구 남천동로 36, 4층 (남천동)",1명,2026-09-08 21:02:39
https://www.jobkorea.co.kr/Recruit/GI_Read/5586508/Ext?siteCode=WN&sc=,836000,"[전기,전자제품]생산직 사원모집 -정밀계측기 생산업체 -현장내 생산 및 포장, 입출고 등 업무 (원재료 입고 상하차, 생산) -전자제품 생산관련 경력자 우대 -주5일, 9:00-18:30 (휴게시간 포함) -연 2800~3000만원 내외 -남구 문현동(2호선 지게골역 인근)",전기·전자 부품 및 제품 조립원,-,학력무관,경력,"연봉 2,800만원 ~ 3,000만원",고용형태,부산광역시 남구 지게골로 139-47 (문현동),1명,2026-09-08 21:02:39
https://www.jobkorea.co.kr/Recruit/GI_Read/5587391/Ext?siteCode=WN&sc=,531803,"1. 병원 환자 및 직원 식사 조리업무 2. 재료준비 손질, 설거지 업무 3. 식사 배식 청소 및 기타 조리실 업무",병원 급식 조리사,병원급식조리사,학력무관,관계없음,월급 260만원 이상,고용형태,"부산광역시 부산진구 가야대로 713 (당감동, 굿모닝메디칼센타 5층,6층,7층)",1명,2026-09-08 21:02:40
https://www.jobkorea.co.kr/Recruit/GI_Read/5584671/Ext?siteCode=WN&sc=,027102,[모집직무] 회계 사무원(회계·세무 사무소) [직무소개] 회계사무실에서 탄탄한 경험을 바탕으로 성장과 발전을 함께 추구할 회계사무원을 모집합니다. 수영세무서 근처의 편리한 위치와 유연한 근무 환경을 제공합니다. [주요업무] - 법인 및 개인 회계 처리 - 세금 신고 및 관련 서류 작성 - 재무 분석 및 보고서 작성 - 회계 시스템 관리,회계 사무원(회계·세무 사무소),회계사무장,학력무관,경력,"연봉 3,500만원 이상",고용형태,부산광역시 수영구 남천동로19번길 20 (남천동),2명,2026-09-08 21:02:40
https://www.jobkorea.co.kr/Recruit/GI_Read/5584694/Ext?siteCode=WN&sc=,028508,- 품질관리업무 등 - 품질관리 자격증(QC) 필수 - 동종업체 경력우대 - 경력5년이상 - 컴퓨터활용능력ㆍ문서작성ㆍ엑셀 우수 - 운전가능자 - 면접시 연봉 협의 가능 - 수습기간 3개월(협의 가능),품질관리 사무원(기계·자동차·금속),-,학력무관,경력,"연봉 3,500만원 ~ 4,500만원",고용형태,부산광역시 강서구 녹산산업중로 409 (송정동),1명,2026-09-08 21:02:40
https://www.jobkorea.co.kr/Recruit/GI_Read/5584577/Ext?siteCode=WN&sc=,531803,"** 병원 내 환자 급식조리 및 직원식 조리 ** 근무시간: 06시~17:30분(휴게시간:오전1시간,오후1시간) ** 근무형태: 이틀근무 하루 휴무 *실업급여 및 국민취업지원제도 수급목적의 지원은 삼가해주시기 바랍니다 꼭 근무 하실 분만 지원 바랍니다.",병원 급식 조리사,병원급식조리사,학력무관,경력,월급 250만원 ~ 270만원,고용형태,"부산광역시 해운대구 해운대로 407, 센텀아동병원 (우동, 신세계프라자 6층)",1명,2026-09-08 21:02:40
https://www.jobkorea.co.kr/Recruit/GI_Read/5585268/Ext?siteCode=WN&sc=,821200,"CNC 선반 오퍼레이터, 전반적인 생산관리",금속가공 기계 조작원,-,학력무관,경력,"연봉 3,500만원 이상",고용형태,부산광역시 강서구 호계로79번길 78 (죽동동),1명,2026-09-08 21:02:41
https://www.jobkorea.co.kr/Recruit/GI_Read/5589374/Ext?siteCode=WN&sc=,550102,"- 주례 럭키아파트 거주 - 4등급 남자어르신(90대) - 신체활동지원, 가사지원, 정서지원,병원동행 - 09:00~12:00 / 주3일( 월,수,금) / 오후도 가능 - 시급 :13,000원(주휴및 제수당포함)",재가 요양보호사,-,학력무관,관계없음,"시급 10,320원 ~ 10,320원",고용형태,"부산광역시 사상구 가야대로284번길 12 (주례동, 럭키주례아파트)",1명,2026-09-08 21:02:41
https://www.jobkorea.co.kr/Recruit/GI_Read/5584681/Ext?siteCode=WN&sc=,159105,"[모집직무] 3D 프린팅 제도사, 공구 조립·검사원, 드론 조작원 [직무소개] 우리 회사는 드론 기술과 3D 프린팅 기술을 활용하여 다양한 분야에서 혁신적인 솔루션을 개발하고 있습니다. 본 직무는 드론 조립 및 시운전, 3D 프린터 인벤터 및 기타 관련 업무를 담당합니다. [주요업무] - 드론 조립 및 시운전 - 3D 프린터 인벤터 및 관리 - 프린팅 과정 검토 및 문제 해결 - 설계도를 바탕으로 드론 및 3D 프린팅 제품 제작 - 드론 및 3D 프린터 관련 기술 교육 및 자료 업데이트",3D 프린팅 제도사,-,학력무관,관계없음,월급 220만원 이상,고용형태,"부산광역시 강서구 과학산단1로60번길 30, 8동301호 (지사동)",1명,2026-09-08 21:02:41
https://www.jobkorea.co.kr/Recruit/GI_Read/5586012/Ext?siteCode=WN&sc=,232100,"양정자이1단지어린이집에서는 10월부터 함께 근무하실 연장반 담임교사를 모집합니다. 1. 자격사항 : 보육교사 2급이상 2. 근무시간 : 15시 - 19시 30분 3. 급 여 : 1,139,000원 4. 제출서류 : 이력서, 자기소개서, 자격증 사본, 경력증명서, 장기미종사교육수료증(해당자에 한함) 5. 전형방법 : 서류전형 및 개별면접. 6. 서류제출방법 : 이메일접수(didwjdwkdl1@naver.com) 7. 기타 : 접수된 서류는 반환되지 않습니다",보육교사,어린이집보육교사,학력무관,경력,월급 113만원 이상,고용형태,"부산광역시 부산진구 연수로 38, 양정자이1단지어린이집 (양정동, 양정자이더샵SKVIEW 1단지)",1명,2026-09-08 21:02:41
https://www.jobkorea.co.kr/Recruit/GI_Read/5584682/Ext?siteCode=WN&sc=,231101,"-어르신 증원으로 추가구인입니다 -경력직 사회복지사 선생님을 모십니다 -센터에서 지정하는 사회복지사 업무로 수급자 프로그램, 행정, 송영 등 주간보호센터 사회복지사 업무수행 -차량운행가능자(1종우대) - 08:00~17:00/ 08:30~17:30 토요일, 공휴일 근무가능하신 분 (근무시 평일 대체 휴무) 우대사항- 치매교육이수자, 바로 출근가능한 자 *2026년 평가 완료 센터입니다",사회복지사(사회복지시설),"사회복지사(사회복지시설, 노인복지시설, 장애인복지시설 등)",학력무관,경력,월급 240만원 이상,고용형태,"부산광역시 사상구 낙동대로 790 (엄궁동, 신우프라자)",1명,2026-09-08 21:02:41
https://www.jobkorea.co.kr/Recruit/GI_Read/5584661/Ext?siteCode=WN&sc=,623004,"직무내용 [주요업무] - 자사 냉동창고에서 지게차를 이용하여 작업현장에 필요한 반제품(ex고등어 순살, 새우살, 참치 등등) 및 원료등을 요청 수량대로 현장에 입출고 - 작업현장 당일 작업 시작 전 필요한 원료 냉동창고에서 꺼내기 - 적재 및 제품 가지러 오는 회사들에 출고 - 사고 예방 및 안전 운전 [상차 업무] 지정된 거래처 및 고객사의 제품들을 안전하고 정확하게 상차",지게차 운전원,전동지게차운전원,학력무관,관계없음,"연봉 3,000만원 ~ 3,300만원",고용형태,부산광역시 사하구 다대로354번길 24 (장림동),2명,2026-09-08 21:02:42
https://www.jobkorea.co.kr/Recruit/GI_Read/5585857/Ext?siteCode=WN&sc=,561100,"[본사 미화 대청소팀] 미화원 채용 * 9월 1일 입사예정* ○ 근무지 : 부산전체 ○ 채용분야 : 미화원 3명 (신입가능 / 경력자 우대) ○ 주요업무 : 본사 소속으로 부산 전지역의 아파트 또는 상가 대청소 업무를 수행함 ○ 근무시간 : 주 5일 / 08:30~16:00 (휴게시간 1시간포함) ** 주말(토,일)공휴일 휴무 ** ○ 자격사항 : 1종 보통운전면허 필수 (실제운전가능자) ○ 우대사항 : 탑승식 청소차량 가능자, 고압세척 및 바닥돌돌 사용가능자 우대 (필수아님) ○ 급여 : 월 1,750,000원(세전) --------------------------------------------- 업체로 직접 방문은 절대 자제바랍니다. --------------------------------------------- ▶ 지원문의 : 051-807-7560 ▶ 팩스번호 : 051-745-8561 ▶ <본사 대청소팀 지원> 필히 이력서 상단에 적어주세요 * 접수마감일과 달리 조기마감 될 수 있습니다.",건물 청소원,-,학력무관,관계없음,월급 175만원 ~ 175만원,고용형태,"부산광역시 해운대구 APEC로 17, 부산 전 지역 (우동)",3명,2026-09-08 21:02:42
https://www.jobkorea.co.kr/Recruit/GI_Read/5587932/Ext?siteCode=WN&sc=,151106,지원자격 - 3D CAD를 활용한 기계·구조물 설계 가능자(필수) 우대사항 - Fusion 360 3D 모델링 프로그램 활용 가능자 우대 - 기계·조선·산업장비 관련 설계 경력자 우대 * 면접 후 업무경력에 따라 연봉 조정가능 * 실업급여 수급 목적의 지원은 지양바랍니다.,조선·해양공학 기술자 및 연구원,-,학력무관,경력,"연봉 4,000만원 이상",고용형태,"부산광역시 강서구 미음산단3로 115, (주)흥진티엔디 (미음동)",2명,2026-09-08 21:02:42
https://www.jobkorea.co.kr/Recruit/GI_Read/5587507/Ext?siteCode=WN&sc=,231101,"[모집직무] 사회복지사(사회복지시설), 사회복지 관련 관리자(부서장), 사회복지프로그램 운영자 [직무소개] 우리 사회복지시설은 취약계층에게 따뜻한 포용과 필요한 지원을 제공하는 공간입니다. 본 직무는 시설 운영 및 서비스 제공을 총괄하는 시설장(사회복지사)으로서, 이용자들의 삶의 질을 향상시키는 데 기여할 책임감 있는 리더를 찾습니다. [주요업무] - 사회복지 시설 운영 및 관리 - 사회복지 서비스 프로그램 기획 및 운영 - 사회복지사 팀 관리 및 격려 - 지역 사회 기관과의 협력 네트워크 구축 - 시설 운영 관련 보고 및 기록",사회복지사(사회복지시설),-,학력무관,관계없음,월급 215만원 이상,고용형태,"부산광역시 사상구 사상로 332, 2층 (덕포동)",1명,2026-09-08 21:02:42
https://www.jobkorea.co.kr/Recruit/GI_Read/5587674/Ext?siteCode=WN&sc=,027100,"선박 엔진 부품 및 밸브 제조 회사입니다. 1. 모집인원 경영지원부 경력직 직원 채용(차장급) 1명 2. 급여 및 직급 경력에 따라 회사내규에 의해 적용. (차장) 3. 지원 자격 ·학력: 초대졸 이상 (관련 전공자 우대) ·관련 직종 근무 경험자 4. 업무 내용 ·4대 보험 신고 / 연말정산 경험자 ·회계, 재무, 인사 업무 경력자(5년 이상) ·결산 및 외부감사 대응 가능자 ·더존 (위하고) / 아마란스(인사) 사용 가능자 ·자금 관리 ·기타 공장운영과 관련된 행정업무 5. 우대사항 ·관련 자격증 소지자 (전산세무 등) ·세무조사 유경험자 우대 6. 기타 1) 수습기간 2개월 (계약직 후 정규직 전환) 2) 경력에 따라 급여 협의 가능",회계 사무원,-,학력무관,경력,"연봉 5,100만원 이상",고용형태,"부산광역시 사하구 다산로 170, (주)금강 (다대동)",1명,2026-09-08 21:02:42
https://www.jobkorea.co.kr/Recruit/GI_Read/5587432/Ext?siteCode=WN&sc=,561100,"건물 청소, 미화 직무 (월급여 815,280원) 근무지역 : 부산광역시 금정구 부산대학로 47, 2층 (장전동) 근무시간 : 07:30 ~ 10:00 (월~토) (1일 2.5시간, 주 6일 근무) 복지카드 (개인식별 부분 가리고 제출 요망)",건물 청소원,-,학력무관,신입,"시급 10,320원 ~ 10,320원",고용형태,"부산광역시 금정구 부산대학로 47, 2층 (장전동)",1명,2026-09-08 21:02:42
https://www.jobkorea.co.kr/Recruit/GI_Read/5586921/Ext?siteCode=WN&sc=,813201,후렌지 검사건. 피팅류가공 현장 에어컨 가동중 근무환경 좋음 **** CNC 15인치 2대 오퍼레이터 구함****,CNC 선반 조작원(NC 선반 조작원),CNC선반기능원,학력무관,경력,"연봉 6,000만원 이상",고용형태,부산광역시 강서구 녹산산단261로23번길 9 (송정동),1명,2026-09-08 21:02:43
https://www.jobkorea.co.kr/Recruit/GI_Read/5587597/Ext?siteCode=WN&sc=,550102,"4등급 독거 여자어르신 주4회 14:00~17:00 ( 화, 목, 금, 토 ) 보행기로 거동하심. 주로 가사지원, 식사도움, 산책동행 등의 업무지원 시급 10,320원 ( 수당포함 시급 13,000원 )",재가 요양보호사,-,학력무관,경력,"시급 10,320원 ~ 10,320원",고용형태,"부산광역시 부산진구 새싹로 183, 103동 거주 (연지동, 세동한신아파트)",1명,2026-09-08 21:02:43
